identifier,handle,file_name,url,mtime,size,md5,sha1
12newsnow-2022,12NewsNow,12newsnow-2022-07-23T17:57:41.316190-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-23T17:57:41.316190-05:00.lighthouse.json,2022-07-23 22:57:47,1483,0c9bf39d2666fba9f23a3b480ffe92ba,70165f404160ed872931dc5891dd63373eb48ad1
12newsnow-2022,12NewsNow,12newsnow-2022-07-24T05:55:12.549100-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-24T05:55:12.549100-05:00.lighthouse.json,2022-07-24 10:55:19,1482,cc2db718790944c0677f2e2ffc22a022,2fcbc277da04f1bee8849768c734a19df6f8e42d
12newsnow-2022,12NewsNow,12newsnow-2022-07-24T19:44:39.276416-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-24T19:44:39.276416-05:00.lighthouse.json,2022-07-25 00:44:49,1483,ad974f0d504c82a261c967df30426810,c122fe166c305ca987d0b000b5dc9671f28d8cd5
12newsnow-2022,12NewsNow,12newsnow-2022-07-25T05:56:43.795672-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-25T05:56:43.795672-05:00.lighthouse.json,2022-07-25 10:56:50,1482,445c4f049226878636792bf8042b26e7,24d2b91dfce27c2b9e6c4c120cf2381e4d428c45
12newsnow-2022,12NewsNow,12newsnow-2022-07-25T18:04:49.761445-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-25T18:04:49.761445-05:00.lighthouse.json,2022-07-25 23:04:58,1483,c1c5e46f53d8aebc15e45a4857b3c57b,8e12b987f8fee64f9a5621e3b314847f226ba161
12newsnow-2022,12NewsNow,12newsnow-2022-07-26T06:09:26.054286-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-26T06:09:26.054286-05:00.lighthouse.json,2022-07-26 11:09:35,1482,dbc1faf25b03c39d061da5f57c69f57e,b7e87f15b2d7a6d736dc0c776883a397bf901f9d
12newsnow-2022,12NewsNow,12newsnow-2022-07-26T18:00:57.644347-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-26T18:00:57.644347-05:00.lighthouse.json,2022-07-26 23:01:06,1483,3580123912b028659ae39174f8355b44,7f822f873262efb2e8244cf84e5bb27a5d2ff20a
12newsnow-2022,12NewsNow,12newsnow-2022-07-27T06:00:40.960947-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-27T06:00:40.960947-05:00.lighthouse.json,2022-07-27 11:00:47,1483,a88efe1b7e139c99d8f298f5ec67ddc0,b6cf506f00724ec54b6eef67b5efb5969bc685f1
12newsnow-2022,12NewsNow,12newsnow-2022-07-27T17:59:40.465096-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-27T17:59:40.465096-05:00.lighthouse.json,2022-07-27 22:59:46,1482,08f136ebdcb00be46158f3ad63c82905,efcdf87721c942df863530c2152e6635e89cc0f3
12newsnow-2022,12NewsNow,12newsnow-2022-07-28T06:03:37.821659-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-28T06:03:37.821659-05:00.lighthouse.json,2022-07-28 11:03:45,1483,4824a9ddb8a3716ed4bc18574c0cb300,64eb88f7d00fa21589865115ae736d763d885499
12newsnow-2022,12NewsNow,12newsnow-2022-07-28T18:04:51.575638-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-28T18:04:51.575638-05:00.lighthouse.json,2022-07-28 23:04:58,1483,7f0123b745f3e6acad48d69ef564c104,e6be0c3f595f3a4c11e707843041c1804e50e855
12newsnow-2022,12NewsNow,12newsnow-2022-07-29T06:02:24.466878-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-29T06:02:24.466878-05:00.lighthouse.json,2022-07-29 11:02:31,1483,cb6d05af1e31aa84a7a48a8c49e1593b,50fb1510df474ccb9e5738d0390725a6ca7ad563
12newsnow-2022,12NewsNow,12newsnow-2022-07-29T18:58:30.777439-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-29T18:58:30.777439-05:00.lighthouse.json,2022-07-29 23:58:37,1483,54a6ec50615f6bedb3b906747aff34e9,acc413debff9363b8d4f399d2339d021e3308124
