handle,datetime,screenshot_url,hyperlinks_url,accessibility_url,lighthouse_url,wayback_url
cbs7news,2022-10-18 23:13:50.297082+00:00,https://archive.org/download/cbs7news-2022/cbs7news-2022-10-18T18:13:50.297082-05:00.jpg,https://archive.org/download/cbs7news-2022/cbs7news-2022-10-18T18:13:50.297082-05:00.hyperlinks.json,https://archive.org/download/cbs7news-2022/cbs7news-2022-10-18T18:13:50.297082-05:00.accessibility.json,https://archive.org/download/cbs7news-2022/cbs7news-2022-10-18T18:13:50.297082-05:00.lighthouse.json,https://archive.org/download/cbs7news-2022/cbs7news-2022-10-18T18:13:50.297082-05:00.wayback.json
cbschicago,2022-10-18 16:22:25.786152+00:00,https://archive.org/download/cbschicago-2022/cbschicago-2022-10-18T11:22:25.786152-05:00.jpg,https://archive.org/download/cbschicago-2022/cbschicago-2022-10-18T11:22:25.786152-05:00.hyperlinks.json,https://archive.org/download/cbschicago-2022/cbschicago-2022-10-18T11:22:25.786152-05:00.accessibility.json,https://archive.org/download/cbschicago-2022/cbschicago-2022-10-18T11:22:25.786152-05:00.lighthouse.json,https://archive.org/download/cbschicago-2022/cbschicago-2022-10-18T11:22:25.786152-05:00.wayback.json
cbsnews,2022-10-18 23:13:53.470768+00:00,https://archive.org/download/cbsnews-2022/cbsnews-2022-10-18T19:13:53.470768-04:00.jpg,https://archive.org/download/cbsnews-2022/cbsnews-2022-10-18T19:13:53.470768-04:00.hyperlinks.json,https://archive.org/download/cbsnews-2022/cbsnews-2022-10-18T19:13:53.470768-04:00.accessibility.json,https://archive.org/download/cbsnews-2022/cbsnews-2022-10-18T19:13:53.470768-04:00.lighthouse.json,https://archive.org/download/cbsnews-2022/cbsnews-2022-10-18T19:13:53.470768-04:00.wayback.json
ccurrentargus,2022-10-18 23:14:00.644196+00:00,https://archive.org/download/ccurrentargus-2022/ccurrentargus-2022-10-18T17:14:00.644196-06:00.jpg,https://archive.org/download/ccurrentargus-2022/ccurrentargus-2022-10-18T17:14:00.644196-06:00.hyperlinks.json,https://archive.org/download/ccurrentargus-2022/ccurrentargus-2022-10-18T17:14:00.644196-06:00.accessibility.json,https://archive.org/download/ccurrentargus-2022/ccurrentargus-2022-10-18T17:14:00.644196-06:00.lighthouse.json,https://archive.org/download/ccurrentargus-2022/ccurrentargus-2022-10-18T17:14:00.644196-06:00.wayback.json
chalkbeat,2022-10-18 23:14:40.825643+00:00,https://archive.org/download/chalkbeat-2022/chalkbeat-2022-10-18T19:14:40.825643-04:00.jpg,https://archive.org/download/chalkbeat-2022/chalkbeat-2022-10-18T19:14:40.825643-04:00.hyperlinks.json,https://archive.org/download/chalkbeat-2022/chalkbeat-2022-10-18T19:14:40.825643-04:00.accessibility.json,https://archive.org/download/chalkbeat-2022/chalkbeat-2022-10-18T19:14:40.825643-04:00.lighthouse.json,https://archive.org/download/chalkbeat-2022/chalkbeat-2022-10-18T19:14:40.825643-04:00.wayback.json
charlie_hebdo_,2022-10-19 00:18:01.929220+00:00,https://archive.org/download/charlie_hebdo_-2022/charlie_hebdo_-2022-10-19T02:18:01.929220+02:00.jpg,https://archive.org/download/charlie_hebdo_-2022/charlie_hebdo_-2022-10-19T02:18:01.929220+02:00.hyperlinks.json,https://archive.org/download/charlie_hebdo_-2022/charlie_hebdo_-2022-10-19T02:18:01.929220+02:00.accessibility.json,https://archive.org/download/charlie_hebdo_-2022/charlie_hebdo_-2022-10-19T02:18:01.929220+02:00.lighthouse.json,https://archive.org/download/charlie_hebdo_-2022/charlie_hebdo_-2022-10-19T02:18:01.929220+02:00.wayback.json
chequeado,2022-10-19 00:17:43.123755+00:00,https://archive.org/download/chequeado-2022/chequeado-2022-10-18T21:17:43.123755-03:00.jpg,https://archive.org/download/chequeado-2022/chequeado-2022-10-18T21:17:43.123755-03:00.hyperlinks.json,https://archive.org/download/chequeado-2022/chequeado-2022-10-18T21:17:43.123755-03:00.accessibility.json,https://archive.org/download/chequeado-2022/chequeado-2022-10-18T21:17:43.123755-03:00.lighthouse.json,https://archive.org/download/chequeado-2022/chequeado-2022-10-18T21:17:43.123755-03:00.wayback.json
chesbayjournal,2022-10-19 00:17:49.886681+00:00,https://archive.org/download/chesbayjournal-2022/chesbayjournal-2022-10-18T20:17:49.886681-04:00.jpg,https://archive.org/download/chesbayjournal-2022/chesbayjournal-2022-10-18T20:17:49.886681-04:00.hyperlinks.json,https://archive.org/download/chesbayjournal-2022/chesbayjournal-2022-10-18T20:17:49.886681-04:00.accessibility.json,https://archive.org/download/chesbayjournal-2022/chesbayjournal-2022-10-18T20:17:49.886681-04:00.lighthouse.json,https://archive.org/download/chesbayjournal-2022/chesbayjournal-2022-10-18T20:17:49.886681-04:00.wayback.json
chess24com,2022-10-18 16:21:27.417879+00:00,https://archive.org/download/chess24com-2022/chess24com-2022-10-18T18:21:27.417879+02:00.jpg,https://archive.org/download/chess24com-2022/chess24com-2022-10-18T18:21:27.417879+02:00.hyperlinks.json,https://archive.org/download/chess24com-2022/chess24com-2022-10-18T18:21:27.417879+02:00.accessibility.json,https://archive.org/download/chess24com-2022/chess24com-2022-10-18T18:21:27.417879+02:00.lighthouse.json,https://archive.org/download/chess24com-2022/chess24com-2022-10-18T18:21:27.417879+02:00.wayback.json
chessbase,2022-10-19 00:17:59.631433+00:00,https://archive.org/download/chessbase-2022/chessbase-2022-10-19T02:17:59.631433+02:00.jpg,https://archive.org/download/chessbase-2022/chessbase-2022-10-19T02:17:59.631433+02:00.hyperlinks.json,https://archive.org/download/chessbase-2022/chessbase-2022-10-19T02:17:59.631433+02:00.accessibility.json,https://archive.org/download/chessbase-2022/chessbase-2022-10-19T02:17:59.631433+02:00.lighthouse.json,https://archive.org/download/chessbase-2022/chessbase-2022-10-19T02:17:59.631433+02:00.wayback.json
chesscom,2022-10-18 16:22:34.965023+00:00,https://archive.org/download/chesscom-2022/chesscom-2022-10-18T09:22:34.965023-07:00.jpg,https://archive.org/download/chesscom-2022/chesscom-2022-10-18T09:22:34.965023-07:00.hyperlinks.json,https://archive.org/download/chesscom-2022/chesscom-2022-10-18T09:22:34.965023-07:00.accessibility.json,https://archive.org/download/chesscom-2022/chesscom-2022-10-18T09:22:34.965023-07:00.lighthouse.json,https://archive.org/download/chesscom-2022/chesscom-2022-10-18T09:22:34.965023-07:00.wayback.json
chicago_reader,2022-10-19 00:17:52.418524+00:00,https://archive.org/download/chicago_reader-2022/chicago_reader-2022-10-18T19:17:52.418524-05:00.jpg,https://archive.org/download/chicago_reader-2022/chicago_reader-2022-10-18T19:17:52.418524-05:00.hyperlinks.json,https://archive.org/download/chicago_reader-2022/chicago_reader-2022-10-18T19:17:52.418524-05:00.accessibility.json,https://archive.org/download/chicago_reader-2022/chicago_reader-2022-10-18T19:17:52.418524-05:00.lighthouse.json,https://archive.org/download/chicago_reader-2022/chicago_reader-2022-10-18T19:17:52.418524-05:00.wayback.json
chicagoreporter,2022-10-19 00:17:43.529193+00:00,https://archive.org/download/chicagoreporter-2022/chicagoreporter-2022-10-18T19:17:43.529193-05:00.jpg,https://archive.org/download/chicagoreporter-2022/chicagoreporter-2022-10-18T19:17:43.529193-05:00.hyperlinks.json,https://archive.org/download/chicagoreporter-2022/chicagoreporter-2022-10-18T19:17:43.529193-05:00.accessibility.json,https://archive.org/download/chicagoreporter-2022/chicagoreporter-2022-10-18T19:17:43.529193-05:00.lighthouse.json,https://archive.org/download/chicagoreporter-2022/chicagoreporter-2022-10-18T19:17:43.529193-05:00.wayback.json
chicagotribune,2022-10-18 16:21:07.148443+00:00,https://archive.org/download/chicagotribune-2022/chicagotribune-2022-10-18T11:21:07.148443-05:00.jpg,https://archive.org/download/chicagotribune-2022/chicagotribune-2022-10-18T11:21:07.148443-05:00.hyperlinks.json,https://archive.org/download/chicagotribune-2022/chicagotribune-2022-10-18T11:21:07.148443-05:00.accessibility.json,https://archive.org/download/chicagotribune-2022/chicagotribune-2022-10-18T11:21:07.148443-05:00.lighthouse.json,https://archive.org/download/chicagotribune-2022/chicagotribune-2022-10-18T11:21:07.148443-05:00.wayback.json
chieftainnews,2022-10-19 00:17:57.190976+00:00,https://archive.org/download/chieftainnews-2022/chieftainnews-2022-10-18T18:17:57.190976-06:00.jpg,https://archive.org/download/chieftainnews-2022/chieftainnews-2022-10-18T18:17:57.190976-06:00.hyperlinks.json,https://archive.org/download/chieftainnews-2022/chieftainnews-2022-10-18T18:17:57.190976-06:00.accessibility.json,https://archive.org/download/chieftainnews-2022/chieftainnews-2022-10-18T18:17:57.190976-06:00.lighthouse.json,https://archive.org/download/chieftainnews-2022/chieftainnews-2022-10-18T18:17:57.190976-06:00.wayback.json
chilligaz,2022-10-19 00:18:30.745112+00:00,https://archive.org/download/chilligaz-2022/chilligaz-2022-10-18T20:18:30.745112-04:00.jpg,https://archive.org/download/chilligaz-2022/chilligaz-2022-10-18T20:18:30.745112-04:00.hyperlinks.json,https://archive.org/download/chilligaz-2022/chilligaz-2022-10-18T20:18:30.745112-04:00.accessibility.json,https://archive.org/download/chilligaz-2022/chilligaz-2022-10-18T20:18:30.745112-04:00.lighthouse.json,https://archive.org/download/chilligaz-2022/chilligaz-2022-10-18T20:18:30.745112-04:00.wayback.json
chinatimes,2022-10-18 16:21:06.680494+00:00,https://archive.org/download/chinatimes-2022/chinatimes-2022-10-19T00:21:06.680494+08:00.jpg,https://archive.org/download/chinatimes-2022/chinatimes-2022-10-19T00:21:06.680494+08:00.hyperlinks.json,https://archive.org/download/chinatimes-2022/chinatimes-2022-10-19T00:21:06.680494+08:00.accessibility.json,https://archive.org/download/chinatimes-2022/chinatimes-2022-10-19T00:21:06.680494+08:00.lighthouse.json,https://archive.org/download/chinatimes-2022/chinatimes-2022-10-19T00:21:06.680494+08:00.wayback.json
chunichi_denhen,2022-10-18 16:21:08.259151+00:00,https://archive.org/download/chunichi_denhen-2022/chunichi_denhen-2022-10-19T01:21:08.259151+09:00.jpg,https://archive.org/download/chunichi_denhen-2022/chunichi_denhen-2022-10-19T01:21:08.259151+09:00.hyperlinks.json,https://archive.org/download/chunichi_denhen-2022/chunichi_denhen-2022-10-19T01:21:08.259151+09:00.accessibility.json,https://archive.org/download/chunichi_denhen-2022/chunichi_denhen-2022-10-19T01:21:08.259151+09:00.lighthouse.json,https://archive.org/download/chunichi_denhen-2022/chunichi_denhen-2022-10-19T01:21:08.259151+09:00.wayback.json
ciceronoticias,2022-10-19 00:17:57.521535+00:00,https://archive.org/download/ciceronoticias-2022/ciceronoticias-2022-10-18T19:17:57.521535-05:00.jpg,https://archive.org/download/ciceronoticias-2022/ciceronoticias-2022-10-18T19:17:57.521535-05:00.hyperlinks.json,https://archive.org/download/ciceronoticias-2022/ciceronoticias-2022-10-18T19:17:57.521535-05:00.accessibility.json,https://archive.org/download/ciceronoticias-2022/ciceronoticias-2022-10-18T19:17:57.521535-05:00.lighthouse.json,https://archive.org/download/ciceronoticias-2022/ciceronoticias-2022-10-18T19:17:57.521535-05:00.wayback.json
cityandstateny,2022-10-19 00:18:10.347098+00:00,https://archive.org/download/cityandstateny-2022/cityandstateny-2022-10-18T20:18:10.347098-04:00.jpg,https://archive.org/download/cityandstateny-2022/cityandstateny-2022-10-18T20:18:10.347098-04:00.hyperlinks.json,https://archive.org/download/cityandstateny-2022/cityandstateny-2022-10-18T20:18:10.347098-04:00.accessibility.json,https://archive.org/download/cityandstateny-2022/cityandstateny-2022-10-18T20:18:10.347098-04:00.lighthouse.json,https://archive.org/download/cityandstateny-2022/cityandstateny-2022-10-18T20:18:10.347098-04:00.wayback.json
cityjournal,2022-10-19 00:17:45.671534+00:00,,https://archive.org/download/cityjournal-2022/cityjournal-2022-10-18T20:17:45.671534-04:00.hyperlinks.json,https://archive.org/download/cityjournal-2022/cityjournal-2022-10-18T20:17:45.671534-04:00.accessibility.json,https://archive.org/download/cityjournal-2022/cityjournal-2022-10-18T20:17:45.671534-04:00.lighthouse.json,https://archive.org/download/cityjournal-2022/cityjournal-2022-10-18T20:17:45.671534-04:00.wayback.json
citylimitsnews,2022-10-18 16:21:29.154372+00:00,https://archive.org/download/citylimitsnews-2022/citylimitsnews-2022-10-18T12:21:29.154372-04:00.jpg,https://archive.org/download/citylimitsnews-2022/citylimitsnews-2022-10-18T12:21:29.154372-04:00.hyperlinks.json,https://archive.org/download/citylimitsnews-2022/citylimitsnews-2022-10-18T12:21:29.154372-04:00.accessibility.json,https://archive.org/download/citylimitsnews-2022/citylimitsnews-2022-10-18T12:21:29.154372-04:00.lighthouse.json,https://archive.org/download/citylimitsnews-2022/citylimitsnews-2022-10-18T12:21:29.154372-04:00.wayback.json
civic_lex,2022-10-18 16:21:25.791551+00:00,https://archive.org/download/civic_lex-2022/civic_lex-2022-10-18T12:21:25.791551-04:00.jpg,https://archive.org/download/civic_lex-2022/civic_lex-2022-10-18T12:21:25.791551-04:00.hyperlinks.json,https://archive.org/download/civic_lex-2022/civic_lex-2022-10-18T12:21:25.791551-04:00.accessibility.json,https://archive.org/download/civic_lex-2022/civic_lex-2022-10-18T12:21:25.791551-04:00.lighthouse.json,https://archive.org/download/civic_lex-2022/civic_lex-2022-10-18T12:21:25.791551-04:00.wayback.json
civilbeat,2022-10-19 00:17:46.531844+00:00,https://archive.org/download/civilbeat-2022/civilbeat-2022-10-18T14:17:46.531844-10:00.jpg,https://archive.org/download/civilbeat-2022/civilbeat-2022-10-18T14:17:46.531844-10:00.hyperlinks.json,https://archive.org/download/civilbeat-2022/civilbeat-2022-10-18T14:17:46.531844-10:00.accessibility.json,https://archive.org/download/civilbeat-2022/civilbeat-2022-10-18T14:17:46.531844-10:00.lighthouse.json,https://archive.org/download/civilbeat-2022/civilbeat-2022-10-18T14:17:46.531844-10:00.wayback.json
civio,2022-10-18 16:21:17.350381+00:00,https://archive.org/download/civio-2022/civio-2022-10-18T18:21:17.350381+02:00.jpg,https://archive.org/download/civio-2022/civio-2022-10-18T18:21:17.350381+02:00.hyperlinks.json,https://archive.org/download/civio-2022/civio-2022-10-18T18:21:17.350381+02:00.accessibility.json,https://archive.org/download/civio-2022/civio-2022-10-18T18:21:17.350381+02:00.lighthouse.json,https://archive.org/download/civio-2022/civio-2022-10-18T18:21:17.350381+02:00.wayback.json
cjonline,2022-10-18 23:14:09.695823+00:00,https://archive.org/download/cjonline-2022/cjonline-2022-10-18T18:14:09.695823-05:00.jpg,https://archive.org/download/cjonline-2022/cjonline-2022-10-18T18:14:09.695823-05:00.hyperlinks.json,https://archive.org/download/cjonline-2022/cjonline-2022-10-18T18:14:09.695823-05:00.accessibility.json,https://archive.org/download/cjonline-2022/cjonline-2022-10-18T18:14:09.695823-05:00.lighthouse.json,https://archive.org/download/cjonline-2022/cjonline-2022-10-18T18:14:09.695823-05:00.wayback.json
cjr,2022-10-18 23:14:30.281065+00:00,https://archive.org/download/cjr-2022/cjr-2022-10-18T19:14:30.281065-04:00.jpg,https://archive.org/download/cjr-2022/cjr-2022-10-18T19:14:30.281065-04:00.hyperlinks.json,https://archive.org/download/cjr-2022/cjr-2022-10-18T19:14:30.281065-04:00.accessibility.json,https://archive.org/download/cjr-2022/cjr-2022-10-18T19:14:30.281065-04:00.lighthouse.json,https://archive.org/download/cjr-2022/cjr-2022-10-18T19:14:30.281065-04:00.wayback.json
clarincom,2022-10-18 16:21:22.353486+00:00,https://archive.org/download/clarincom-2022/clarincom-2022-10-18T13:21:22.353486-03:00.jpg,https://archive.org/download/clarincom-2022/clarincom-2022-10-18T13:21:22.353486-03:00.hyperlinks.json,https://archive.org/download/clarincom-2022/clarincom-2022-10-18T13:21:22.353486-03:00.accessibility.json,https://archive.org/download/clarincom-2022/clarincom-2022-10-18T13:21:22.353486-03:00.lighthouse.json,https://archive.org/download/clarincom-2022/clarincom-2022-10-18T13:21:22.353486-03:00.wayback.json
clarionledger,2022-10-18 17:37:51.474771+00:00,https://archive.org/download/clarionledger-2022/clarionledger-2022-10-18T13:37:51.474771-04:00.jpg,https://archive.org/download/clarionledger-2022/clarionledger-2022-10-18T13:37:51.474771-04:00.hyperlinks.json,https://archive.org/download/clarionledger-2022/clarionledger-2022-10-18T13:37:51.474771-04:00.accessibility.json,https://archive.org/download/clarionledger-2022/clarionledger-2022-10-18T13:37:51.474771-04:00.lighthouse.json,https://archive.org/download/clarionledger-2022/clarionledger-2022-10-18T13:37:51.474771-04:00.wayback.json
claytoncrescent,2022-10-19 00:17:55.388104+00:00,https://archive.org/download/claytoncrescent-2022/claytoncrescent-2022-10-18T20:17:55.388104-04:00.jpg,https://archive.org/download/claytoncrescent-2022/claytoncrescent-2022-10-18T20:17:55.388104-04:00.hyperlinks.json,https://archive.org/download/claytoncrescent-2022/claytoncrescent-2022-10-18T20:17:55.388104-04:00.accessibility.json,https://archive.org/download/claytoncrescent-2022/claytoncrescent-2022-10-18T20:17:55.388104-04:00.lighthouse.json,https://archive.org/download/claytoncrescent-2022/claytoncrescent-2022-10-18T20:17:55.388104-04:00.wayback.json
cnbc,2022-10-18 23:13:56.755962+00:00,https://archive.org/download/cnbc-2022/cnbc-2022-10-18T19:13:56.755962-04:00.jpg,https://archive.org/download/cnbc-2022/cnbc-2022-10-18T19:13:56.755962-04:00.hyperlinks.json,https://archive.org/download/cnbc-2022/cnbc-2022-10-18T19:13:56.755962-04:00.accessibility.json,https://archive.org/download/cnbc-2022/cnbc-2022-10-18T19:13:56.755962-04:00.lighthouse.json,https://archive.org/download/cnbc-2022/cnbc-2022-10-18T19:13:56.755962-04:00.wayback.json
cnet,2022-10-18 23:14:12.683809+00:00,https://archive.org/download/cnet-2022/cnet-2022-10-18T16:14:12.683809-07:00.jpg,https://archive.org/download/cnet-2022/cnet-2022-10-18T16:14:12.683809-07:00.hyperlinks.json,https://archive.org/download/cnet-2022/cnet-2022-10-18T16:14:12.683809-07:00.accessibility.json,https://archive.org/download/cnet-2022/cnet-2022-10-18T16:14:12.683809-07:00.lighthouse.json,https://archive.org/download/cnet-2022/cnet-2022-10-18T16:14:12.683809-07:00.wayback.json
cnn,2022-10-18 21:24:08.668460+00:00,https://archive.org/download/cnn-2022/cnn-2022-10-18T17:24:08.668460-04:00.jpg,https://archive.org/download/cnn-2022/cnn-2022-10-18T17:24:08.668460-04:00.hyperlinks.json,https://archive.org/download/cnn-2022/cnn-2022-10-18T17:24:08.668460-04:00.accessibility.json,https://archive.org/download/cnn-2022/cnn-2022-10-18T17:24:08.668460-04:00.lighthouse.json,https://archive.org/download/cnn-2022/cnn-2022-10-18T17:24:08.668460-04:00.wayback.json
cnnbrasil,2022-10-18 23:14:15.688901+00:00,https://archive.org/download/cnnbrasil-2022/cnnbrasil-2022-10-18T20:14:15.688901-03:00.jpg,https://archive.org/download/cnnbrasil-2022/cnnbrasil-2022-10-18T20:14:15.688901-03:00.hyperlinks.json,https://archive.org/download/cnnbrasil-2022/cnnbrasil-2022-10-18T20:14:15.688901-03:00.accessibility.json,https://archive.org/download/cnnbrasil-2022/cnnbrasil-2022-10-18T20:14:15.688901-03:00.lighthouse.json,https://archive.org/download/cnnbrasil-2022/cnnbrasil-2022-10-18T20:14:15.688901-03:00.wayback.json
cnsmd,2022-10-18 23:14:00.198778+00:00,https://archive.org/download/cnsmd-2022/cnsmd-2022-10-18T19:14:00.198778-04:00.jpg,https://archive.org/download/cnsmd-2022/cnsmd-2022-10-18T19:14:00.198778-04:00.hyperlinks.json,https://archive.org/download/cnsmd-2022/cnsmd-2022-10-18T19:14:00.198778-04:00.accessibility.json,https://archive.org/download/cnsmd-2022/cnsmd-2022-10-18T19:14:00.198778-04:00.lighthouse.json,https://archive.org/download/cnsmd-2022/cnsmd-2022-10-18T19:14:00.198778-04:00.wayback.json
codaily,2022-10-18 23:13:59.274514+00:00,https://archive.org/download/codaily-2022/codaily-2022-10-18T16:13:59.274514-07:00.jpg,https://archive.org/download/codaily-2022/codaily-2022-10-18T16:13:59.274514-07:00.hyperlinks.json,https://archive.org/download/codaily-2022/codaily-2022-10-18T16:13:59.274514-07:00.accessibility.json,https://archive.org/download/codaily-2022/codaily-2022-10-18T16:13:59.274514-07:00.lighthouse.json,https://archive.org/download/codaily-2022/codaily-2022-10-18T16:13:59.274514-07:00.wayback.json
coindesk,2022-10-19 00:18:01.989328+00:00,https://archive.org/download/coindesk-2022/coindesk-2022-10-18T20:18:01.989328-04:00.jpg,https://archive.org/download/coindesk-2022/coindesk-2022-10-18T20:18:01.989328-04:00.hyperlinks.json,https://archive.org/download/coindesk-2022/coindesk-2022-10-18T20:18:01.989328-04:00.accessibility.json,https://archive.org/download/coindesk-2022/coindesk-2022-10-18T20:18:01.989328-04:00.lighthouse.json,https://archive.org/download/coindesk-2022/coindesk-2022-10-18T20:18:01.989328-04:00.wayback.json
colabnewsco,2022-10-18 17:37:15.402189+00:00,https://archive.org/download/colabnewsco-2022/colabnewsco-2022-10-18T11:37:15.402189-06:00.jpg,https://archive.org/download/colabnewsco-2022/colabnewsco-2022-10-18T11:37:15.402189-06:00.hyperlinks.json,https://archive.org/download/colabnewsco-2022/colabnewsco-2022-10-18T11:37:15.402189-06:00.accessibility.json,https://archive.org/download/colabnewsco-2022/colabnewsco-2022-10-18T11:37:15.402189-06:00.lighthouse.json,https://archive.org/download/colabnewsco-2022/colabnewsco-2022-10-18T11:37:15.402189-06:00.wayback.json
coloradoan,2022-10-18 17:38:28.111314+00:00,https://archive.org/download/coloradoan-2022/coloradoan-2022-10-18T11:38:28.111314-06:00.jpg,https://archive.org/download/coloradoan-2022/coloradoan-2022-10-18T11:38:28.111314-06:00.hyperlinks.json,https://archive.org/download/coloradoan-2022/coloradoan-2022-10-18T11:38:28.111314-06:00.accessibility.json,https://archive.org/download/coloradoan-2022/coloradoan-2022-10-18T11:38:28.111314-06:00.lighthouse.json,https://archive.org/download/coloradoan-2022/coloradoan-2022-10-18T11:38:28.111314-06:00.wayback.json
coloradosun,2022-10-19 00:17:45.892749+00:00,https://archive.org/download/coloradosun-2022/coloradosun-2022-10-18T18:17:45.892749-06:00.jpg,https://archive.org/download/coloradosun-2022/coloradosun-2022-10-18T18:17:45.892749-06:00.hyperlinks.json,https://archive.org/download/coloradosun-2022/coloradosun-2022-10-18T18:17:45.892749-06:00.accessibility.json,https://archive.org/download/coloradosun-2022/coloradosun-2022-10-18T18:17:45.892749-06:00.lighthouse.json,https://archive.org/download/coloradosun-2022/coloradosun-2022-10-18T18:17:45.892749-06:00.wayback.json
columbiatribune,2022-10-18 17:37:10.486344+00:00,https://archive.org/download/columbiatribune-2022/columbiatribune-2022-10-18T12:37:10.486344-05:00.jpg,https://archive.org/download/columbiatribune-2022/columbiatribune-2022-10-18T12:37:10.486344-05:00.hyperlinks.json,https://archive.org/download/columbiatribune-2022/columbiatribune-2022-10-18T12:37:10.486344-05:00.accessibility.json,https://archive.org/download/columbiatribune-2022/columbiatribune-2022-10-18T12:37:10.486344-05:00.lighthouse.json,https://archive.org/download/columbiatribune-2022/columbiatribune-2022-10-18T12:37:10.486344-05:00.wayback.json
comissourian,2022-10-19 00:17:44.038793+00:00,https://archive.org/download/comissourian-2022/comissourian-2022-10-18T19:17:44.038793-05:00.jpg,https://archive.org/download/comissourian-2022/comissourian-2022-10-18T19:17:44.038793-05:00.hyperlinks.json,https://archive.org/download/comissourian-2022/comissourian-2022-10-18T19:17:44.038793-05:00.accessibility.json,https://archive.org/download/comissourian-2022/comissourian-2022-10-18T19:17:44.038793-05:00.lighthouse.json,https://archive.org/download/comissourian-2022/comissourian-2022-10-18T19:17:44.038793-05:00.wayback.json
commondreams,2022-10-18 19:55:05.764342+00:00,https://archive.org/download/commondreams-2022/commondreams-2022-10-18T15:55:05.764342-04:00.jpg,https://archive.org/download/commondreams-2022/commondreams-2022-10-18T15:55:05.764342-04:00.hyperlinks.json,https://archive.org/download/commondreams-2022/commondreams-2022-10-18T15:55:05.764342-04:00.accessibility.json,https://archive.org/download/commondreams-2022/commondreams-2022-10-18T15:55:05.764342-04:00.lighthouse.json,https://archive.org/download/commondreams-2022/commondreams-2022-10-18T15:55:05.764342-04:00.wayback.json
connpost,2022-10-18 17:37:27.394443+00:00,https://archive.org/download/connpost-2022/connpost-2022-10-18T13:37:27.394443-04:00.jpg,https://archive.org/download/connpost-2022/connpost-2022-10-18T13:37:27.394443-04:00.hyperlinks.json,https://archive.org/download/connpost-2022/connpost-2022-10-18T13:37:27.394443-04:00.accessibility.json,https://archive.org/download/connpost-2022/connpost-2022-10-18T13:37:27.394443-04:00.lighthouse.json,
conversationus,2022-10-18 17:37:19.586392+00:00,https://archive.org/download/conversationus-2022/conversationus-2022-10-18T13:37:19.586392-04:00.jpg,https://archive.org/download/conversationus-2022/conversationus-2022-10-18T13:37:19.586392-04:00.hyperlinks.json,https://archive.org/download/conversationus-2022/conversationus-2022-10-18T13:37:19.586392-04:00.accessibility.json,https://archive.org/download/conversationus-2022/conversationus-2022-10-18T13:37:19.586392-04:00.lighthouse.json,https://archive.org/download/conversationus-2022/conversationus-2022-10-18T13:37:19.586392-04:00.wayback.json
cookpolitical,2022-10-19 00:17:42.912534+00:00,https://archive.org/download/cookpolitical-2022/cookpolitical-2022-10-18T20:17:42.912534-04:00.jpg,https://archive.org/download/cookpolitical-2022/cookpolitical-2022-10-18T20:17:42.912534-04:00.hyperlinks.json,https://archive.org/download/cookpolitical-2022/cookpolitical-2022-10-18T20:17:42.912534-04:00.accessibility.json,https://archive.org/download/cookpolitical-2022/cookpolitical-2022-10-18T20:17:42.912534-04:00.lighthouse.json,https://archive.org/download/cookpolitical-2022/cookpolitical-2022-10-18T20:17:42.912534-04:00.wayback.json
correio,2022-10-18 17:38:13.544574+00:00,https://archive.org/download/correio-2022/correio-2022-10-18T14:38:13.544574-03:00.jpg,https://archive.org/download/correio-2022/correio-2022-10-18T14:38:13.544574-03:00.hyperlinks.json,https://archive.org/download/correio-2022/correio-2022-10-18T14:38:13.544574-03:00.accessibility.json,https://archive.org/download/correio-2022/correio-2022-10-18T14:38:13.544574-03:00.lighthouse.json,https://archive.org/download/correio-2022/correio-2022-10-18T14:38:13.544574-03:00.wayback.json
corriere,2022-10-19 00:19:09.722081+00:00,https://archive.org/download/corriere-2022/corriere-2022-10-19T02:19:09.722081+02:00.jpg,https://archive.org/download/corriere-2022/corriere-2022-10-19T02:19:09.722081+02:00.hyperlinks.json,https://archive.org/download/corriere-2022/corriere-2022-10-19T02:19:09.722081+02:00.accessibility.json,https://archive.org/download/corriere-2022/corriere-2022-10-19T02:19:09.722081+02:00.lighthouse.json,https://archive.org/download/corriere-2022/corriere-2022-10-19T02:19:09.722081+02:00.wayback.json
coshtribune,2022-10-18 17:37:38.356078+00:00,https://archive.org/download/coshtribune-2022/coshtribune-2022-10-18T13:37:38.356078-04:00.jpg,https://archive.org/download/coshtribune-2022/coshtribune-2022-10-18T13:37:38.356078-04:00.hyperlinks.json,https://archive.org/download/coshtribune-2022/coshtribune-2022-10-18T13:37:38.356078-04:00.accessibility.json,https://archive.org/download/coshtribune-2022/coshtribune-2022-10-18T13:37:38.356078-04:00.lighthouse.json,https://archive.org/download/coshtribune-2022/coshtribune-2022-10-18T13:37:38.356078-04:00.wayback.json
courier_tribune,2022-10-19 00:17:55.622956+00:00,https://archive.org/download/courier_tribune-2022/courier_tribune-2022-10-18T20:17:55.622956-04:00.jpg,https://archive.org/download/courier_tribune-2022/courier_tribune-2022-10-18T20:17:55.622956-04:00.hyperlinks.json,https://archive.org/download/courier_tribune-2022/courier_tribune-2022-10-18T20:17:55.622956-04:00.accessibility.json,https://archive.org/download/courier_tribune-2022/courier_tribune-2022-10-18T20:17:55.622956-04:00.lighthouse.json,https://archive.org/download/courier_tribune-2022/courier_tribune-2022-10-18T20:17:55.622956-04:00.wayback.json
