identifier,handle,file_name,url,mtime,size,md5,sha1
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-03T06:45:20.564083-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-03T06:45:20.564083-07:00.jpg,2022-05-03 13:45:23,361131,492379e2036b5bf178350f9011b91c4d,df43e77076e3651b3b2d2fa75e3816298e3ff7ef
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-04T06:45:08.760670-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-04T06:45:08.760670-07:00.jpg,2022-05-04 13:45:11,374455,850dff4c722ec9db3fd0cadd681c2874,648ccfe509177d8573c6b90c923240098d23a2ce
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-05T06:43:47.250739-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-05T06:43:47.250739-07:00.jpg,2022-05-05 13:43:51,400538,2d54fcbf5c9702b763bbc8d236fb15e5,1c0ca699e6acfb2dc29fc793f0451105c2707911
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-06T06:42:05.300686-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-06T06:42:05.300686-07:00.jpg,2022-05-06 13:42:08,358589,4e751f0b93dd9f4bf361d1309674e3c4,c3e85d9f37e4e0a6d7101cb9d8d8729ae119d25e
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-07T06:39:27.652882-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-07T06:39:27.652882-07:00.jpg,2022-05-07 13:39:32,403215,ad408b9545bc5f302e1b0d9d8a052a1a,ddfcc012e18f1ebacf9fd60d027bb3d9dfe40c31
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-08T06:38:30.596799-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-08T06:38:30.596799-07:00.jpg,2022-05-08 13:38:31,396856,d6d4f23967bbe36dbb8b0bb7f87dfc28,616521eaf1d67d6bf87b2a1e8ceea7744ac2288e
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-09T06:45:39.027738-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-09T06:45:39.027738-07:00.jpg,2022-05-09 13:45:41,437859,17aff018d73096f85abb9674526aabcf,3eaf8dd6a4745f2b0a22e04072d358a86d297aed
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-10T06:47:18.273249-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-10T06:47:18.273249-07:00.jpg,2022-05-10 13:47:20,412961,72ffb61eb8b1b34ddaf9f49a07c6ec73,99b6588e03c0569edec39b63362920f923e4f9f9
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-11T06:45:29.956468-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-11T06:45:29.956468-07:00.jpg,2022-05-11 13:45:32,381327,e38a3b5e64aa9188e0c30f009f1b366b,798fd02ca8fb1889375564d8e4c19f9f63b8eada
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-12T06:46:54.493804-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-12T06:46:54.493804-07:00.jpg,2022-05-12 13:46:58,347978,f1ab0df172f30815b958b4469035edeb,8a74b5fc74d2d2fcefdac03b10e57db94d41bc2e
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-13T06:46:59.033806-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-13T06:46:59.033806-07:00.jpg,2022-05-13 13:47:01,353971,55fd59829a75b37248b7b484702d4262,254624c11abaca28e5022b446895b4ccfae2b888
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-14T06:44:35.610309-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-14T06:44:35.610309-07:00.jpg,2022-05-14 13:44:40,361329,9171506c9dc762af54b6b5f8b05d8589,03f1ea3d9a751f573ba8f0da78eb58bba08bf9c9
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-15T06:42:03.296649-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-15T06:42:03.296649-07:00.jpg,2022-05-15 13:42:05,392727,4385f253342a0e8d364e7e89e704ab11,82ff205f9d49a8793355f1f14ebee72992c63de7
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-16T06:46:22.754470-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-16T06:46:22.754470-07:00.jpg,2022-05-16 13:46:30,403335,6153e89cded95b3bf47d23e9f7d02f13,72e9506bafdcd80a1fc30283cfa3ec2d121f3aee
