identifier,handle,file_name,date,performance,accessibility,best_practices,seo,pwa
lancenet-2022,lancenet,lancenet-2022-09-07T10:35:26.236396-03:00.lighthouse.json,2022-09-07,0.01,0.79,0.58,0.85,0.4
lancenet-2022,lancenet,lancenet-2022-09-07T12:46:44.543891-03:00.lighthouse.json,2022-09-07,0.02,0.79,0.58,0.86,0.4
lancenet-2022,lancenet,lancenet-2022-09-08T00:49:57.994460-03:00.lighthouse.json,2022-09-08,0.02,0.79,0.58,0.85,0.4
lancenet-2022,lancenet,lancenet-2022-09-08T09:10:26.339229-03:00.lighthouse.json,2022-09-08,0.05,0.79,0.58,0.86,0.4
lancenet-2022,lancenet,lancenet-2022-09-08T12:33:02.214408-03:00.lighthouse.json,2022-09-08,0.01,0.79,0.58,0.86,0.4
lancenet-2022,lancenet,lancenet-2022-09-09T01:48:21.932200-03:00.lighthouse.json,2022-09-09,0.03,0.79,0.58,0.86,0.4
lancenet-2022,lancenet,lancenet-2022-09-09T09:21:41.148416-03:00.lighthouse.json,2022-09-09,0.03,0.79,0.58,0.86,0.4
lancenet-2022,lancenet,lancenet-2022-09-09T13:26:33.915381-03:00.lighthouse.json,2022-09-09,0.03,0.79,0.58,0.86,0.4
lancenet-2022,lancenet,lancenet-2022-09-10T00:52:08.277942-03:00.lighthouse.json,2022-09-10,0.01,0.79,0.58,0.85,0.4
lancenet-2022,lancenet,lancenet-2022-09-10T09:03:21.294165-03:00.lighthouse.json,2022-09-10,0.01,0.79,0.58,0.85,0.4
lancenet-2022,lancenet,lancenet-2022-09-10T12:04:17.958364-03:00.lighthouse.json,2022-09-10,0.03,0.79,0.58,0.86,0.4
lancenet-2022,lancenet,lancenet-2022-09-11T00:51:55.807794-03:00.lighthouse.json,2022-09-11,0.02,0.79,0.42,0.85,0.4
lancenet-2022,lancenet,lancenet-2022-09-11T09:01:14.901250-03:00.lighthouse.json,2022-09-11,0.05,0.79,0.58,0.86,0.4
lancenet-2022,lancenet,lancenet-2022-09-11T12:06:15.419677-03:00.lighthouse.json,2022-09-11,0.02,0.79,0.58,0.86,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-05T05:43:34.916796+02:00.lighthouse.json,2022-09-05,0.29,0.83,0.83,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-05T18:18:19.614585+02:00.lighthouse.json,2022-09-05,0.25,0.83,0.83,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-06T05:55:45.450748+02:00.lighthouse.json,2022-09-06,0.31,0.83,0.83,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-07T05:54:43.943243+02:00.lighthouse.json,2022-09-07,0.26,0.83,0.83,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-07T17:48:03.786630+02:00.lighthouse.json,2022-09-07,0.3,0.83,0.83,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-08T05:50:59.496616+02:00.lighthouse.json,2022-09-08,0.29,0.83,0.75,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-08T17:31:55.228943+02:00.lighthouse.json,2022-09-08,0.34,0.83,0.75,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-09T06:49:13.243994+02:00.lighthouse.json,2022-09-09,0.29,0.74,0.83,0.84,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-09T18:25:43.509478+02:00.lighthouse.json,2022-09-09,0.35,0.83,0.75,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-10T05:52:14.981805+02:00.lighthouse.json,2022-09-10,0.3,0.83,0.83,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-10T17:04:43.108208+02:00.lighthouse.json,2022-09-10,0.3,0.83,0.83,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-11T05:51:22.620179+02:00.lighthouse.json,2022-09-11,0.29,0.83,0.92,0.91,0.4
lanuevaespana-2022,lanuevaespana,lanuevaespana-2022-09-11T17:06:58.702824+02:00.lighthouse.json,2022-09-11,0.23,0.83,0.83,0.91,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-05T05:43:22.764180+02:00.lighthouse.json,2022-09-05,0.24,0.83,0.83,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-05T18:17:29.220184+02:00.lighthouse.json,2022-09-05,0.24,0.83,0.83,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-06T05:55:26.629238+02:00.lighthouse.json,2022-09-06,0.24,0.74,0.83,0.75,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-07T05:54:52.297514+02:00.lighthouse.json,2022-09-07,0.16,0.83,0.83,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-07T17:49:07.747779+02:00.lighthouse.json,2022-09-07,0.24,0.83,0.75,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-08T05:50:02.081311+02:00.lighthouse.json,2022-09-08,0.22,0.83,0.83,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-08T17:31:55.374709+02:00.lighthouse.json,2022-09-08,0.22,0.83,0.75,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-09T06:48:31.251384+02:00.lighthouse.json,2022-09-09,0.21,0.74,0.83,0.75,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-09T18:25:52.808823+02:00.lighthouse.json,2022-09-09,0.22,0.74,0.75,0.75,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-10T05:52:33.180991+02:00.lighthouse.json,2022-09-10,0.19,0.83,0.83,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-10T17:03:35.776465+02:00.lighthouse.json,2022-09-10,0.21,0.83,0.67,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-11T05:51:16.703269+02:00.lighthouse.json,2022-09-11,0.18,0.83,0.75,0.82,0.4
laopinioncoruna-2022,laopinioncoruna,laopinioncoruna-2022-09-11T17:07:06.724012+02:00.lighthouse.json,2022-09-11,0.12,0.83,0.75,0.82,0.4
larazon_es-2022,larazon_es,larazon_es-2022-09-05T05:43:23.170432+02:00.lighthouse.json,2022-09-05,0.35,0.88,0.92,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-05T18:17:44.757693+02:00.lighthouse.json,2022-09-05,0.33,0.88,0.92,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-06T05:55:13.025750+02:00.lighthouse.json,2022-09-06,0.35,0.88,0.92,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-07T05:55:24.683516+02:00.lighthouse.json,2022-09-07,0.36,0.88,0.92,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-07T17:48:59.019278+02:00.lighthouse.json,2022-09-07,0.26,0.88,0.92,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-08T05:50:50.525703+02:00.lighthouse.json,2022-09-08,0.37,0.88,0.92,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-08T17:31:42.223437+02:00.lighthouse.json,2022-09-08,0.29,0.88,0.83,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-09T06:48:31.317382+02:00.lighthouse.json,2022-09-09,0.36,0.88,0.83,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-09T18:27:13.241872+02:00.lighthouse.json,2022-09-09,0.28,0.88,0.83,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-10T05:54:15.777878+02:00.lighthouse.json,2022-09-10,0.31,0.88,0.75,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-10T17:03:52.497572+02:00.lighthouse.json,2022-09-10,0.34,0.88,0.75,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-11T05:51:12.130664+02:00.lighthouse.json,2022-09-11,0.28,0.88,0.83,0.99,0.3
larazon_es-2022,larazon_es,larazon_es-2022-09-11T17:05:58.371814+02:00.lighthouse.json,2022-09-11,0.33,0.88,0.83,0.99,0.3
latimes-2022,latimes,latimes-2022-09-04T19:23:14.362753-07:00.lighthouse.json,2022-09-05,0.25,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-04T20:43:48.584560-07:00.lighthouse.json,2022-09-05,0.26,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-05T07:14:37.780709-07:00.lighthouse.json,2022-09-05,0.24,0.99,,0.91,0.4
latimes-2022,latimes,latimes-2022-09-05T09:17:06.345513-07:00.lighthouse.json,2022-09-05,0.28,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-05T11:30:27.344219-07:00.lighthouse.json,2022-09-05,0.21,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-05T12:06:42.287645-07:00.lighthouse.json,2022-09-05,0.24,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-05T18:40:48.132111-07:00.lighthouse.json,2022-09-06,0.29,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-05T20:54:56.920688-07:00.lighthouse.json,2022-09-06,0.25,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-06T18:37:13.476997-07:00.lighthouse.json,2022-09-07,0.21,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-06T20:54:41.425932-07:00.lighthouse.json,2022-09-07,0.2,0.99,0.92,0.91,0.4
latimes-2022,latimes,latimes-2022-09-07T07:36:03.050641-07:00.lighthouse.json,2022-09-07,0.2,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-07T08:48:19.914259-07:00.lighthouse.json,2022-09-07,0.22,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-07T12:13:45.520553-07:00.lighthouse.json,2022-09-07,0.27,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-07T12:22:42.816588-07:00.lighthouse.json,2022-09-07,0.22,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-07T19:27:38.175021-07:00.lighthouse.json,2022-09-08,0.27,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-07T20:50:56.110105-07:00.lighthouse.json,2022-09-08,0.29,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-08T07:12:20.283554-07:00.lighthouse.json,2022-09-08,0.45,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-08T08:31:44.218479-07:00.lighthouse.json,2022-09-08,0.42,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-08T12:08:43.682727-07:00.lighthouse.json,2022-09-08,0.23,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-08T18:37:12.572912-07:00.lighthouse.json,2022-09-09,0.24,1.0,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-08T21:48:17.008128-07:00.lighthouse.json,2022-09-09,0.25,1.0,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-09T07:21:47.886281-07:00.lighthouse.json,2022-09-09,0.25,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-09T09:25:51.014669-07:00.lighthouse.json,2022-09-09,0.5,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-09T11:36:00.711136-07:00.lighthouse.json,2022-09-09,0.44,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-09T12:08:17.670692-07:00.lighthouse.json,2022-09-09,0.25,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-09T18:35:18.115334-07:00.lighthouse.json,2022-09-10,0.26,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-09T20:52:44.904401-07:00.lighthouse.json,2022-09-10,0.24,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-10T07:02:51.439680-07:00.lighthouse.json,2022-09-10,0.28,0.99,,0.91,0.4
latimes-2022,latimes,latimes-2022-09-10T08:04:41.845920-07:00.lighthouse.json,2022-09-10,0.24,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-10T11:34:07.611178-07:00.lighthouse.json,2022-09-10,0.24,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-10T12:06:46.380299-07:00.lighthouse.json,2022-09-10,0.26,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-10T19:21:41.027499-07:00.lighthouse.json,2022-09-11,0.25,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-10T20:51:59.718979-07:00.lighthouse.json,2022-09-11,0.28,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-11T07:03:14.718195-07:00.lighthouse.json,2022-09-11,0.24,0.99,0.83,0.91,0.4
latimes-2022,latimes,latimes-2022-09-11T08:05:46.343278-07:00.lighthouse.json,2022-09-11,0.25,0.99,0.83,0.91,0.4
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-05T05:43:41.759327+02:00.lighthouse.json,2022-09-05,0.28,0.9,0.92,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-05T18:17:37.511729+02:00.lighthouse.json,2022-09-05,0.27,0.9,0.92,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-06T05:55:27.374009+02:00.lighthouse.json,2022-09-06,0.38,0.89,0.92,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-07T05:54:48.499592+02:00.lighthouse.json,2022-09-07,0.42,0.89,0.92,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-07T17:48:07.868378+02:00.lighthouse.json,2022-09-07,0.34,0.89,0.83,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-08T05:51:47.816398+02:00.lighthouse.json,2022-09-08,0.33,0.9,0.83,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-08T17:32:04.020566+02:00.lighthouse.json,2022-09-08,0.37,0.9,0.83,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-09T06:48:46.559111+02:00.lighthouse.json,2022-09-09,0.37,0.9,0.83,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-09T18:26:03.879756+02:00.lighthouse.json,2022-09-09,0.28,0.9,0.83,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-10T05:52:23.524651+02:00.lighthouse.json,2022-09-10,0.32,0.9,0.83,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-10T17:04:44.421325+02:00.lighthouse.json,2022-09-10,0.36,0.9,0.83,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-11T05:51:59.824902+02:00.lighthouse.json,2022-09-11,0.42,0.9,0.83,0.82,0.7
lavozdegalicia-2022,lavozdegalicia,lavozdegalicia-2022-09-11T17:07:51.444240+02:00.lighthouse.json,2022-09-11,0.26,0.9,0.83,0.82,0.7
le_parisien-2022,le_Parisien,le_parisien-2022-09-05T05:43:43.697134+02:00.lighthouse.json,2022-09-05,0.27,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-05T10:15:42.385058+02:00.lighthouse.json,2022-09-05,0.3,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-05T18:18:17.203860+02:00.lighthouse.json,2022-09-05,0.28,0.78,0.83,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-06T05:54:53.369271+02:00.lighthouse.json,2022-09-06,0.27,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-06T10:16:06.039098+02:00.lighthouse.json,2022-09-06,0.3,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-07T05:56:08.426748+02:00.lighthouse.json,2022-09-07,0.31,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-07T10:18:22.222310+02:00.lighthouse.json,2022-09-07,0.29,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-07T17:48:26.698043+02:00.lighthouse.json,2022-09-07,0.29,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-08T05:50:18.428557+02:00.lighthouse.json,2022-09-08,0.29,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-08T10:16:23.005663+02:00.lighthouse.json,2022-09-08,0.27,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-08T17:31:47.193898+02:00.lighthouse.json,2022-09-08,0.32,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-09T06:48:22.785551+02:00.lighthouse.json,2022-09-09,0.27,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-09T10:19:38.635318+02:00.lighthouse.json,2022-09-09,0.38,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-09T18:26:00.126370+02:00.lighthouse.json,2022-09-09,0.3,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-10T05:53:06.804503+02:00.lighthouse.json,2022-09-10,0.27,0.78,0.83,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-10T10:14:48.564954+02:00.lighthouse.json,2022-09-10,0.25,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-10T17:04:53.213437+02:00.lighthouse.json,2022-09-10,0.29,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-11T05:52:13.370652+02:00.lighthouse.json,2022-09-11,0.28,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-11T10:14:58.258607+02:00.lighthouse.json,2022-09-11,0.27,0.78,0.92,0.92,0.3
le_parisien-2022,le_Parisien,le_parisien-2022-09-11T17:07:00.088212+02:00.lighthouse.json,2022-09-11,0.29,0.78,0.92,0.92,0.3
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-04T22:44:25.914407-05:00.lighthouse.json,2022-09-05,0.19,0.79,0.75,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-05T11:17:27.995488-05:00.lighthouse.json,2022-09-05,0.19,0.79,0.75,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-05T22:55:47.864008-05:00.lighthouse.json,2022-09-06,0.16,0.79,0.75,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-06T22:57:11.125350-05:00.lighthouse.json,2022-09-07,0.27,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-07T10:48:06.366564-05:00.lighthouse.json,2022-09-07,0.2,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-07T22:50:29.830620-05:00.lighthouse.json,2022-09-08,0.18,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-08T10:31:39.739291-05:00.lighthouse.json,2022-09-08,0.21,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-08T23:48:16.596904-05:00.lighthouse.json,2022-09-09,0.15,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-09T11:26:04.322503-05:00.lighthouse.json,2022-09-09,0.19,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-09T22:53:09.740844-05:00.lighthouse.json,2022-09-10,0.14,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-10T10:05:01.137794-05:00.lighthouse.json,2022-09-10,0.15,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-10T22:51:58.773705-05:00.lighthouse.json,2022-09-11,0.17,0.79,0.67,0.76,0.2
leadertelegram-2022,leadertelegram,leadertelegram-2022-09-11T10:07:35.727788-05:00.lighthouse.json,2022-09-11,0.13,0.79,0.67,0.69,0.2
ledevoir-2022,ledevoir,ledevoir-2022-09-04T23:43:30.798824-04:00.lighthouse.json,2022-09-05,0.18,0.74,0.83,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-05T12:17:26.989069-04:00.lighthouse.json,2022-09-05,0.19,0.74,0.83,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-05T23:57:52.733010-04:00.lighthouse.json,2022-09-06,0.19,0.74,0.83,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-06T23:56:50.643787-04:00.lighthouse.json,2022-09-07,0.17,0.79,0.83,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-07T11:48:25.213846-04:00.lighthouse.json,2022-09-07,0.15,0.8,0.75,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-07T23:51:59.449565-04:00.lighthouse.json,2022-09-08,0.19,0.79,0.67,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-08T11:31:42.468718-04:00.lighthouse.json,2022-09-08,0.18,0.8,0.67,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-09T00:48:47.167003-04:00.lighthouse.json,2022-09-09,0.19,0.78,0.75,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-09T12:26:50.146459-04:00.lighthouse.json,2022-09-09,0.2,0.8,0.75,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-09T23:53:05.265998-04:00.lighthouse.json,2022-09-10,0.2,0.8,0.75,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-10T11:05:46.183944-04:00.lighthouse.json,2022-09-10,0.19,0.8,0.75,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-10T23:53:10.011223-04:00.lighthouse.json,2022-09-11,0.2,0.8,0.58,0.92,0.3
ledevoir-2022,ledevoir,ledevoir-2022-09-11T11:07:49.643300-04:00.lighthouse.json,2022-09-11,0.19,0.8,0.75,0.92,0.3
lemondefr-2022,lemondefr,lemondefr-2022-09-05T05:44:39.698864+02:00.lighthouse.json,2022-09-05,0.77,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-05T10:15:36.871276+02:00.lighthouse.json,2022-09-05,0.74,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-05T18:18:02.087949+02:00.lighthouse.json,2022-09-05,0.79,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-06T05:54:55.981295+02:00.lighthouse.json,2022-09-06,0.78,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-06T10:16:06.483210+02:00.lighthouse.json,2022-09-06,0.75,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-07T05:57:32.781408+02:00.lighthouse.json,2022-09-07,0.78,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-07T10:17:57.939315+02:00.lighthouse.json,2022-09-07,0.74,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-07T17:48:31.969911+02:00.lighthouse.json,2022-09-07,0.51,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-08T05:50:20.266822+02:00.lighthouse.json,2022-09-08,0.79,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-08T10:17:27.192032+02:00.lighthouse.json,2022-09-08,0.76,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-08T17:32:06.032618+02:00.lighthouse.json,2022-09-08,0.79,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-09T06:48:22.225181+02:00.lighthouse.json,2022-09-09,0.75,0.96,0.92,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-09T10:19:20.285447+02:00.lighthouse.json,2022-09-09,0.76,0.96,0.92,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-09T18:27:25.901238+02:00.lighthouse.json,2022-09-09,0.76,0.96,0.92,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-10T05:54:25.573905+02:00.lighthouse.json,2022-09-10,0.84,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-10T10:14:32.023455+02:00.lighthouse.json,2022-09-10,0.72,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-10T17:05:39.311686+02:00.lighthouse.json,2022-09-10,0.7,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-11T05:53:09.619658+02:00.lighthouse.json,2022-09-11,0.77,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-11T10:15:05.983805+02:00.lighthouse.json,2022-09-11,0.75,0.94,1.0,0.99,0.9
lemondefr-2022,lemondefr,lemondefr-2022-09-11T17:08:39.170986+02:00.lighthouse.json,2022-09-11,0.74,0.94,1.0,0.99,0.9
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-05T06:45:11.063801+03:00.lighthouse.json,2022-09-05,0.09,0.72,0.92,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-05T08:41:03.801047+03:00.lighthouse.json,2022-09-05,0.18,0.72,0.92,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-05T19:17:40.664215+03:00.lighthouse.json,2022-09-05,0.16,0.72,0.92,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-06T06:57:25.579771+03:00.lighthouse.json,2022-09-06,0.15,0.72,0.92,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-06T08:41:17.774197+03:00.lighthouse.json,2022-09-06,0.1,0.72,0.92,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-07T06:56:49.006069+03:00.lighthouse.json,2022-09-07,0.25,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-07T08:40:20.962309+03:00.lighthouse.json,2022-09-07,0.26,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-07T18:48:06.990879+03:00.lighthouse.json,2022-09-07,0.23,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-08T06:52:10.198444+03:00.lighthouse.json,2022-09-08,0.19,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-08T08:41:12.108575+03:00.lighthouse.json,2022-09-08,0.27,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-08T18:32:30.877993+03:00.lighthouse.json,2022-09-08,0.26,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-09T07:48:25.369080+03:00.lighthouse.json,2022-09-09,0.24,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-09T08:34:19.218228+03:00.lighthouse.json,2022-09-09,0.25,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-09T19:28:24.991041+03:00.lighthouse.json,2022-09-09,0.21,0.72,1.0,0.93,1.0
